1289;makaronivelli, maito, suolaa;fi
1290;makaronipuuro, maito, suolaa;fi
1291;makaronilaatikko, lihaton, kevytmaito;fi
1294;makaroni, paistettu;fi
1295;vaalea leipä, hiivaleipä, vesi, hiivaleipäjauho;fi
1297;sekaleipä, piimälimppu, piimä, vehnä-, hiivaleipäjauho;fi
1298;sekaleipä, porkkanasämpylä, kevytmaito, hiivaleipä-, sämpyläjauho;fi
1301;sekaleipä, sämpylä, kevytmaito, sämpyläjauho;fi
1305;marjapiirakka, muro/pullapohja, keskiarvo;fi
1307;pulla, korvapuusti, runsasrasvainen, kevytmaito;fi
1309;vaalea leipä, patonki/ranskanleipä, vesi, vehnäjauho, teollinen;fi
1320;sekaleipä, tattarileipä, vesi, tattarijauho, luontaisesti gluteeniton;fi
1326;kääretorttu, gluteeniton;fi
1330;ruisleipä, ruishiivaleipä, vesi, ruis-, hiivaleipäjauho;fi
1331;ruisleipä, ruis-, hiivaleipäjauho, teollinen;fi
1336;sekaleipä, grahamleipä, vesi, hiivaleipä-, grahamjauho;fi
1337;sekaleipä, grahamleipä, kevytmaito, hiivaleipä-, grahamjauho;fi
1338;ruisleipä, ruisrouheleipä perunainen, ruispalat;fi
1340;sekaleipä, siemenleipä, vesi, vehnäjauho, vehnärouhe, seesam/pellavansiemen;fi
1341;sekaleipä, rouheleipä, vesi, vehnäjauho, ruis-, vehnärouhe, kaurahiutale;fi
1342;ruisleipä, tumma täysjyväleipä vähäsuolainen;fi
1343;marja-raparperipiirakka, pehmeä;fi
1344;marjapiirakka, fruktoosilla makeutettu, pehmeä;fi
1347;joulutorttu, luumutäyte;fi
1348;mysli, hedelmäinen;fi
1370;riisi, keitetty, suolaton;fi
1372;makaroni, keitetty, suolaa;fi
1373;pasta, spagetti, keitetty, suolaa;fi
1374;makaroni, tumma, keitetty, suolaa;fi
1375;ruis-riisiseos, keitetty, suolaa;fi
1376;riisi, pitkäjyväinen, keitetty, suolaa;fi
1377;täysjyväriisi, keitetty, suolaton;fi
1378;riisi, luonnonriisi riisi-villiriisiseos, keitetty, suolaa;fi
1379;riisi, keitetty, suolaa;fi
1389;ruis-vehnä-perunataikina;fi
1416;ruisleipä, mallasleipä, saaristolaisleipä, rukiinen;fi
1445;täytetty leipä, patonki, tomaatti, paprika, juusto, salaatti, sipuli;fi
1448;tomaattisalsa;fi
1450;punaviinikastike;fi
1461;juustosarvi, hiivataikina;fi
1500;ohravelli, maito, ohrajauho, suolaa;fi
